Number of deaths from drought,Number of people injured from drought,Number of people affected from drought,Number of people left homeless from drought,Number of total people affected by drought,Reconstruction costs from drought,Insured damages against drought,Total economic damages from drought,Death rates from drought,Injury rates from drought,"Number of people affected by drought per 100,000",Homelessness rate from drought,"Total number of people affected by drought per 100,000",Number of deaths from earthquakes,Number of people injured from earthquakes,Number of people affected by earthquakes,Number of people left homeless from earthquakes,Number of total people affected by earthquakes,Reconstruction costs from earthquakes,Insured damages against earthquakes,Total economic damages from earthquakes,Death rates from earthquakes,Injury rates from earthquakes,"Number of people affected by earthquakes per 100,000",Homelessness rate from earthquakes,"Total number of people affected by earthquakes per 100,000",Number of deaths from disasters,Number of people injured from disasters,Number of people affected by disasters,Number of people left homeless from disasters,Number of total people affected by disasters,Reconstruction costs from disasters,Insured damages against disasters,Total economic damages from disasters,Death rates from disasters,Injury rates from disasters,"Number of people affected by disasters per 100,000",Homelessness rate from disasters,"Total number of people affected by disasters per 100,000",Number of deaths from volcanic activity,Number of people injured from volcanic activity,Number of people affected by volcanic activity,Number of people left homeless from volcanic activity,Number of total people affected by volcanic activity,Reconstruction costs from volcanic activity,Insured damages against volcanic activity,Total economic damages from volcanic activity,Death rates from volcanic activity,Injury rates from volcanic activity,"Number of people affected by volcanic activity per 100,000",Homelessness rate from volcanic activity,"Total number of people affected by volcanic activity per 100,000",Number of deaths from floods,Number of people injured from floods,Number of people affected by floods,Number of people left homeless from floods,Number of total people affected by floods,Reconstruction costs from floods,Insured damages against floods,Total economic damages from floods,Death rates from floods,Injury rates from floods,"Number of people affected by floods per 100,000",Homelessness rate from floods,"Total number of people affected by floods per 100,000",Number of deaths from mass movements,Number of people injured from mass movements,Number of people affected by mass movements,Number of people left homeless from mass movements,Number of total people affected by mass movements,Reconstruction costs from mass movements,Insured damages against mass movements,Total economic damages from mass movements,Death rates from mass movements,Injury rates from mass movements,"Number of people affected by mass movements per 100,000",Homelessness rate from mass movements,"Total number of people affected by mass movements per 100,000",Number of deaths from storms,Number of people injured from storms,Number of people affected by storms,Number of people left homeless from storms,Number of total people affected by storms,Reconstruction costs from storms,Insured damages against storms,Total economic damages from storms,Death rates from storms,Injury rates from storms,"Number of people affected by storms per 100,000",Homelessness rate from storms,"Total number of people affected by storms per 100,000",Number of deaths from landslides,Number of people injured from landslides,Number of people affected by landslides,Number of people left homeless from landslides,Number of total people affected by landslides,Reconstruction costs from landslides,Insured damages against landslides,Total economic damages from landslides,Death rates from landslides,Injury rates from landslides,"Number of people affected by landslides per 100,000",Homelessness rate from landslides,"Total number of people affected by landslides per 100,000",Number of deaths from fog,Number of people injured from fog,Number of people affected by fog,Number of people left homeless from fog,Number of total people affected by fog,Reconstruction costs from fog,Insured damages against fog,Total economic damages from fog,Death rates from fog,Injury rates from fog,"Number of people affected by fog per 100,000",Homelessness rate from fog,"Total number of people affected by fog per 100,000",Number of deaths from wildfires,Number of people injured from wildfires,Number of people affected by wildfires,Number of people left homeless from wildfires,Number of total people affected by wildfires,Reconstruction costs from wildfires,Insured damages against wildfires,Total economic damages from wildfires,Death rates from wildfires,Injury rates from wildfires,"Number of people affected by wildfires per 100,000",Homelessness rate from wildfires,"Total number of people affected by wildfires per 100,000",Number of deaths from extreme temperatures,Number of people injured from extreme temperatures,Number of people affected by extreme temperatures,Number of people left homeless from extreme temperatures,Number of total people affected by extreme temperatures,Reconstruction costs from extreme temperatures,Insured damages against extreme temperatures,Total economic damages from extreme temperatures,Death rates from extreme temperatures,Injury rates from extreme temperatures,"Number of people affected by extreme temperatures per 100,000",Homelessness rate from extreme temperatures,"Total number of people affected by extreme temperatures per 100,000",Number of deaths from glacial lake outbursts,Number of people injured from glacial lake outbursts,Number of people affected by glacial lake outbursts,Number of people left homeless from glacial lake outbursts,Number of total people affected by glacial lake outbursts,Reconstruction costs from glacial lake outbursts,Insured damages against glacial lake outbursts,Total economic damages from glacial lake outbursts,Death rates from glacial lake outbursts,Injury rates from glacial lake outbursts,"Number of people affected by glacial lake outbursts per 100,000",Homelessness rate from glacial lake outbursts,"Total number of people affected by glacial lake outbursts per 100,000",Total economic damages from disasters as a share of GDP,Total economic damages from drought as a share of GDP,Total economic damages from earthquakes as a share of GDP,Total economic damages from extreme temperatures as a share of GDP,Total economic damages from floods as a share of GDP,Total economic damages from landslides as a share of GDP,Total economic damages from mass movements as a share of GDP,Total economic damages from storms as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Total economic damages from volcanic activity as a share of GDP.1,Entity,Year,total_damages_pct_gdp_glacial_lake
,,,,,,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0219554318244997,0.0,0.0,0.0,0.0,765,0,0,0,0,0,0,34000,0.6459963594516277,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.6240409276271279,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1925,
,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,0,0,0,0,0,73000,0.2231459799685517,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,0.2231459799685517,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1926,
,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,0,0,0,0,0,22230,0.2736405193864693,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,246.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.2021488521593737,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0714916672270955,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1927,
,,,,,,,,,,,,,,,,,,,,,,,,,,1836,0,0,0,0,0,0,25000,1.4904687930255154,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,1.4904687930255154,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1928,
,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,0,0,0,0,0,0,0.291129964924161,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291129964924161,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1932,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,0.0902201595888847,0.0,0.0,0.0,0.0,156,0,0,0,0,0,0,38500,0.1213305594471209,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311103998582361,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1933,
,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,0,0,0,0,0,6000,0.3132519197736036,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.3132519197736036,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1935,
,,,,,,,,,,,,,,,,,,,,,,,,,,1848,0,0,0,0,0,0,21000,1.4097090506982637,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525659145777341,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,455.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,0.3470874556643452,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100556804561843,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,United States,1936,
,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,0,0,0,0,0,438000,0.1038038897514798,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,137.0,0.0,0.0,0.0,0.0,0.0,0.0,438000.0,0.1038038897514798,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1937,
,,,,,,,,,,,,,,,,,,,,,,,,,,800,0,0,0,0,0,0,306000,0.6017288874393909,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,0.4512966655795431,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504322218598477,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1938,
,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0066568969061465,0.0,0.0,0.0,0.0,59,0,0,0,0,0,0,33000,0.0436396574958493,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369827605897028,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1940,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,900000,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1943,
,,,,,,,,,,,,,,,,,,,,,,,,,,511,0,0,0,0,0,0,100000,0.3611057938498892,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.2755993338580367,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855064599918524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1944,
,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,0,0,0,0,0,0,0.1369718727979675,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369718727979675,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1945,
,,,,,,,,,,,,,165.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.1137553084431754,0.0,0.0,0.0,0.0,198,0,0,0,0,0,0,25000,0.1365063701318105,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022751061688635,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1946,
,,,,,,,,,,,,,,,,,,,,,,,,,,308,0,0,0,0,0,0,130000,0.209049667811933,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.209049667811933,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1947,
,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,0,0,0,0,0.0646698742924315,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366684854235436,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280013888688878,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1948,
,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0051796714057897,0.0,0.0,0.0,0.0,95,0,0,0,0,0,0,25000,0.0615085979437533,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563289265379635,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1949,
,,,,,,,,,,,,,,,,,,,,,,,,,,305,0,0,0,0,0,0,100000,0.1920606533840457,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207803329890934,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,272.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.1712803203949522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1950,
,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,0,0,0,0,0,1129000,0.0683773434780446,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1029000.0,0.0254861007509075,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0428912427271371,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,United States,1951,
,,,,,,,,,,,,,14.0,200.0,0.0,270.0,470.0,0.0,0.0,70900.0,0.0085749635564048,0.1224994793772126,0.0,0.165374297159237,0.2878737765364497,293,200,0,270,470,0,0,70900,0.1794617372876165,0.1224994793772126,0.0,0.165374297159237,0.2878737765364497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708867737312116,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1952,
,,,,,,,,,,,,,,,,,,,,,,,,,,468,0,0,0,0,0,0,52000,0.2820806461334458,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,0.2820806461334458,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1953,
,,,,,,,,,,,,,,,,,,,,,,,,,,223,0,0,0,0,0,0,731000,0.1321591124597003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,0.0,0.0,0.0,0.0,0.0,0.0,731000.0,0.1321591124597003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,1954,
,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,0,0,0,0,0,832000,0.318024303487168,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431021949781143,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,365.0,0.0,0.0,0.0,0.0,0.0,0.0,832000.0,0.2125986644190774,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623234440899761,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,United States,1955,
